FacultyID,Name,Experience
38389,Zachary Klein,10
38390,Justin Brown,10
38391,Jessica Scott,10
38392,Robert Rodriguez,3
38393,Troy Goodwin Jr.,2
38394,Paige Smith,2
38395,Maria Marks,8
38396,Marilyn Alexander,8
38397,Corey Andrews PhD,7
38398,Kimberly Johnson,10
38399,Eric Jones,7
38400,Erika Baker,4
38401,Scott Jordan,6
38402,Troy Rosales,11
38403,Steven Holden,7
38404,Isaac Brown,6
38405,Jonathan Mcdonald,12
38406,Nathan Johnson DDS,5
38407,Brooke Curry,2
38408,Lynn Greene,5
38409,Patricia Flores,9
38410,Christian Haas,10
38411,Erin Smith,5
38412,Andrea Lester,3
38413,William Rodriguez,9
38414,Whitney Gonzalez,5
38415,Jimmy Wagner,11
38416,Alexander Prince,5
38417,Marissa Williams,10
38418,Daniel Lopez,6
38419,Pamela Mcbride,11
38420,Daniel Ferguson,8
38421,William Strong,10
38422,Benjamin Mitchell,10
38423,Brandon Pierce,11
38424,Duane Johnson,6
38425,Thomas Salazar,5
38426,Alejandra Murray,2
38427,Hailey Davis MD,12
38428,Nicole Salazar,8
38429,Kara Garcia,6
38430,Shawn Buchanan,7
38431,Kristin Hayes,2
38432,Michael Mcconnell,5
38433,Mr. Robert Lewis,9
38434,Kelly Melton,2
38435,Amanda Hubbard,5
38436,Christine Davis,8
38437,Felicia Rogers,11
38438,Destiny Howard,6
38439,Derrick Molina,7
38440,James Clark,5
38441,Wesley Edwards,12
38442,Kimberly Mullins,9
38443,Tina Gonzales,8
38444,Alyssa Stevens,4
38445,Dawn Hancock,6
38446,Megan Richardson,5
38447,John Dickerson,3
38448,Joseph Jones,2
38449,Jason Brooks,4
38450,Alyssa Sullivan,8
38451,Jenna Carroll,5
38452,Lisa Collins,3
38453,Samantha Miller,7
38454,Todd Mckay,4
38455,Michael Miller,7
38456,Jerome Austin,3
38457,Jennifer Gordon,7
38458,Samuel Jimenez,10
38459,Jonathan Bennett,11
38460,Dwayne Gray,9
38461,Wesley Mendez,11
38462,Brooke Davis,10
38463,John Hampton,9
38464,Rhonda Wiley,10
38465,Cassandra Porter,5
38466,Alison Rasmussen,5
38467,Joseph Hayes,11
38468,Joseph Peterson,5
38469,Deborah Francis,7
38470,Michael Johnson,12
38471,Gwendolyn Wright,3
38472,Megan Guzman,3
38473,Charles Mendez,6
38474,Margaret Browning,9
38475,Evan Charles,8
38476,Daniel Hart,12
38477,Susan Jackson,9
38478,Robert Guerrero,8
38479,Nicholas Donaldson,5
38480,Amanda Fox,7
38481,Edgar Phillips,2
38482,Samantha Todd,10
38483,Marvin Paul,10
38484,Mr. Christian Montgomery MD,10
38485,Ashley Miller,10
38486,Robert Johnson,3
38487,Jessica Greene,5
38488,Dana Rogers,4
38489,Savannah Morgan,12
38490,Kathy Harris,6
38491,Sarah Burns,7
38492,Carolyn Hill,5
38493,Patrick Rice,6
38494,Matthew Schroeder,11
38495,Bailey Carey,3
38496,Denise Decker,3
38497,Candace Palmer,11
38498,Michelle Vasquez,6
38499,Michael Taylor,7
38500,Gary Turner,4
38501,Erik Mitchell,11
38502,Craig Johnson,12
38503,Michelle Curtis,3
38504,Travis Miller,9
38505,Edward Cherry,12
38506,Elizabeth Harris,11
38507,Denise Church,10
38508,Laura Carlson,2
38509,Heather Serrano,7
38510,Mary Mooney,5
38511,Drew Morgan,4
38512,Luis Raymond,7
38513,Angela Owens,4
38514,Jennifer Jenkins,12
38515,Chloe Allen,3
38516,Justin Doyle,5
38517,Marcus Jackson,7
38518,Michael Massey,6
38519,Tina Luna,11
38520,Patrick Graves,8
38521,Justin Skinner,6
38522,David Nelson,5
38523,Robert Wiggins,9
38524,Katherine Caldwell,5
38525,Vanessa Freeman,12
38526,Alyssa Phillips,5
38527,Eric Smith,8
38528,Aaron Harrison,2
38529,Jeremiah Osborn,10
38530,Tammy Cohen,5
38531,Andrew Pittman,5
38532,Luke Woods,3
38533,John Moore,8
38534,Yvonne Bailey,5
38535,Edward Richardson,11
38536,Shawn Perez,4
38537,Ronnie Curtis,7
38538,Robert Mack,4
38539,Jennifer White,9
38540,Sarah Morales,11
38541,Charles Robertson,3
38542,Vanessa Morton,8
38543,Sarah Jones,2
38544,Jerry Smith,9
38545,Charles Smith,11
38546,Stephen Stone,11
38547,Mark Winters,5
38548,Alan Murphy,5
38549,Carol Gibson,6
38550,Marc Cervantes,4
38551,Charles Jimenez,6
38552,Jessica Steele,4
38553,Robert Tran,12
38554,Tammie Warren,11
38555,Steve Riley,4
38556,Jacqueline Newman,6
38557,Roger Bauer,7
38558,Erin Smith,6
38559,Terry Hunt,8
38560,Dr. Shawn Garcia DDS,3
38561,Rebecca Anderson,10
38562,April Cox,12
38563,Randy Fields,5
38564,Edward Phillips,5
38565,Angela Barnes,6
38566,Alexis Taylor,12
38567,Jason Solis,10
38568,Cassidy Carr,4
38569,Virginia Randolph,3
38570,Wanda Jackson,4
38571,Stephen Atkins,10
38572,Tina Garcia,9
38573,Debbie Jackson,8
38574,Mandy Preston,12
38575,Sara Ochoa PhD,12
38576,Derrick Rivers,12
38577,Mary Olson,6
38578,Scott Keith,6
38579,Jordan Owens,10
38580,Bethany Nielsen,8
38581,Heather Sanford,2
38582,Caitlin Cowan,8
38583,Judy Lloyd,8
38584,Andrew Martinez,9
38585,Carolyn Ray,11
38586,Timothy Vazquez,5
38587,Leroy Hamilton,7
38588,Dr. Rebecca Simpson,11
38589,Kelly Nguyen,6
38590,Mr. James Reynolds,10
38591,Kelly Bolton,10
38592,Keith Arnold,4
38593,Christopher Campbell,10
38594,Kaitlin Adams,6
38595,Hannah Reed,11
38596,Keith Rice,8
38597,Justin Middleton,6
38598,Monica Brown,10
38599,Travis Nelson,11
38600,Anita Smith,11
38601,Jonathan Mendoza,11
38602,Michael Wilson,11
38603,Timothy Price,2
38604,Jaclyn Hunt,3
38605,Michelle Foster,6
38606,Jessica Moyer,2
38607,Michelle Hunter,4
38608,Laura Campbell,11
38609,Michele Conley,2
38610,Samantha Bauer,7
38611,Randall Dixon,12
38612,Michael Jackson,6
38613,Mike Clark,5
38614,Luke Hebert,5
38615,Ashley Morgan,11
38616,David Cruz,8
38617,Amy Flores,9
38618,Brent Hill,3
38619,Nathan Smith,10
38620,Erik Porter,8
38621,Carl Humphrey,12
38622,Kyle Ramirez,3
38623,Alexis Jacobs,7
38624,Chad Oliver,4
38625,Monique Gray,10
38626,Cindy Smith,6
38627,Michael Campos,12
38628,Kathleen Sanchez,6
38629,Molly Torres,3
38630,Kimberly Ho,10
38631,Rachel Simmons,8
38632,John Levine,9
38633,Christopher Turner,10
38634,David Griffin,4
38635,Christopher Gill,11
38636,Jennifer Jordan,8
38637,James Jones,7
38638,Allison Oneill,12
38639,William Moses,6
38640,Darlene Garcia,4
38641,Laura Mcintosh,2
38642,Jason Smith,10
38643,Walter Wood,4
38644,Cindy Mcdowell,2
38645,Melissa Cox,3
38646,Christopher Griffin,3
38647,Jodi Little,10
38648,Jane Jennings,12
38649,Steven Rodriguez,3
38650,Jessica Hernandez,2
38651,Stephanie Coleman,8
38652,Zachary Bryant,4
38653,Tanya Hammond,9
38654,Alexander Jordan,8
38655,Kevin Rogers,10
38656,Austin Stewart,3
38657,Mr. Gary Williams,9
38658,Joshua Pearson,12
38659,Stephanie Garcia,7
38660,Nicholas Jarvis,6
38661,Laurie Maldonado,11
38662,Andrew Perkins,8
38663,Julia Watson,6
38664,Kevin Leonard,8
38665,Rodney Martinez,3
38666,Stacy Hill,5
38667,Vanessa Nielsen,8
38668,Larry Barnett,7
38669,Randy Jensen,11
38670,James Alexander,2
38671,Russell Schneider,6
38672,Christopher Salinas,5
38673,Marc Houston,2
38674,Hannah Ramsey,2
38675,Robert Rose,7
38676,Steven Foley,4
38677,Alexander Smith,2
38678,Mia Valencia,10
38679,Vanessa Simmons,5
38680,Nicole Kim,7
38681,Michael Jenkins,6
38682,Danielle Williams,5
38683,Nicolas Robinson,7
38684,Sheila Johnson,8
38685,Cory Rowe,12
38686,Jeremy Martin,6
38687,Richard Arnold,9
38688,Richard King,11
38689,David Hamilton,11
38690,Carolyn Fowler,9
38691,Carolyn Cohen,9
38692,Melissa Smith,11
38693,Mrs. Emily Booker,4
38694,Brittany Rosario,4
38695,Ashley Case,10
38696,Antonio Wagner,3
38697,Billy Rollins,11
38698,Courtney Myers,11
38699,Kelli Schneider,9
38700,Kelly Sims,11
38701,Kyle Brown,2
38702,Daniel Robbins,4
38703,Marc Mitchell,11
38704,Cassandra Cook,2
38705,Samantha Jones,7
38706,Timothy Salazar,2
38707,Stephanie Richards,10
38708,Susan Dixon,12
38709,Kathleen Harmon,12
38710,Christopher Chen,2
38711,Matthew Knight,2
38712,Joseph Watkins,4
38713,Melissa Baker,8
38714,Lisa Bright,12
38715,Ann Bryant,4
38716,Sara Mueller,4
38717,Christopher James,9
38718,Heather Larson,3
38719,Derek Williams,7
38720,Logan Mcgee,7
38721,Jesse Williams,9
38722,Robert Adams,2
38723,Ashley Montoya,4
38724,Mark Dawson,3
38725,Theresa Erickson,6
38726,Thomas Washington,12
38727,John Williams,9
38728,Rodney Chen,3
38729,Jonathan Conway,12
38730,Jason Mueller,4
38731,Brandon Aguilar,4
38732,Patrick Petty,6
38733,Kyle Cook,12
38734,Rebecca Cruz,5
38735,Melissa Crawford,12
38736,Scott Warner,10
38737,Brian Smith,2
38738,Grace Smith,7
38739,Luis Mitchell,10
38740,Matthew Nguyen,8
38741,Jean Mayo,3
38742,John Wade,11
38743,Jeremy Goodwin,11
38744,Richard Burke,11
38745,Aaron Fritz,9
38746,Jason Smith,12
38747,Kevin Brewer,6
38748,Cindy Stevenson,4
38749,Matthew Jennings,7
38750,Charles Fuentes,9
38751,Robert Taylor,7
38752,Jeffrey Durham,12
38753,Julie Johnson,10
38754,Charles Adkins,5
38755,Francisco Cox,12
38756,Steve Ford,7
38757,Gabriel Walker,4
38758,John Herrera,3
38759,Carla Farrell,11
38760,Nicholas Williams,3
38761,Matthew Harris,5
38762,Ms. Sandra Gonzalez DVM,3
38763,George King,6
38764,Joshua Barrera,11
38765,David Moreno,9
38766,Phillip Reid,6
38767,Philip Fernandez,3
38768,Alexander Johnson,12
38769,Matthew Burgess,11
38770,Richard Williams,12
38771,William Watson,2
38772,Paul Jordan,8
38773,Jordan Johnson,5
38774,Jason Monroe,11
38775,Mark Scott,11
38776,Kevin Williams,3
38777,Jenny Obrien,3
38778,Katherine Beltran,9
38779,Vanessa Rodriguez,2
38780,Stephen Wolfe,11
38781,Jenny Ball,11
38782,Michael Myers,2
38783,Keith Stone,4
38784,Christopher Wright,4
38785,Mr. Bryan Sherman,6
38786,Jerry Hicks,10
38787,Austin Buchanan,3
38788,Julie Gentry,3
38789,Stacy Walker,7
38790,John Hampton,3
38791,Deborah Powell,6
38792,Karen Cook,8
38793,Michael Dawson,12
38794,Scott Wright,6
38795,Carla Glenn,12
38796,Frank Kirk,11
38797,Olivia Hogan,6
38798,Jocelyn Dennis,10
38799,Heather Jacobson,10
38800,Patricia Patel,4
38801,David Smith,11
38802,Erika Lawson,8
38803,Frank Walker,9
38804,Emily Douglas,8
38805,James Archer,11
38806,Hunter Smith,11
38807,Nathan Leblanc,5
38808,Glenn Patton,4
38809,Shelby Manning,3
38810,Mark Garcia,10
38811,Dennis Velazquez,5
38812,Mr. Andrew Molina,2
38813,Samantha Porter,5
38814,Kayla White,6
38815,Molly Reyes,4
38816,Christopher Arias,3
38817,Courtney Jones,9
38818,Felicia Cantu,4
38819,Anthony Hurley,5
38820,Jack Long,8
38821,Christopher Waters,4
38822,Daniel Vega,3
38823,Thomas Murillo,6
38824,Walter Brown,8
38825,Rebecca Stanton,3
38826,James Wall,9
38827,Katelyn Reed,12
38828,Rebecca Navarro,4
38829,Mrs. Stephanie Morales,7
38830,Cynthia Anderson,4
38831,Rodney Yates,5
38832,John Jackson,3
38833,Kevin King,5
38834,Dr. Robin Carlson,8
38835,Anthony Gomez,12
38836,Dr. Edward Hutchinson,9
38837,Christian Gibson,9
38838,Alison Cummings,4
38839,Amber Estes,3
38840,Karen Avery,11
38841,Cathy Williams,2
38842,Katelyn Gutierrez,6
38843,Jessica Cruz,12
38844,Stephen Walton,12
38845,Kenneth Potter,9
38846,Jeffrey Robertson,10
38847,Danielle Scott,6
38848,Willie Jackson,4
38849,Andrew Hunter,8
38850,Thomas Krause,5
38851,Joshua Little Jr.,12
38852,Joanna Lee MD,6
38853,Kiara Cline,6
38854,Steven Reynolds,5
38855,Barbara Hart,7
38856,Stephen Mitchell,7
38857,Lauren Wilkerson,12
38858,Susan Huynh,11
38859,Angie Rose,8
38860,Gabriel Rodriguez,9
38861,Lisa Decker,8
38862,Amanda Robinson,6
38863,Jasmine Keith,9
38864,Lori King,3
38865,Misty Thomas,9
38866,Jonathan Thomas,9
38867,Tracey Reynolds,9
38868,Ellen Skinner,8
38869,Mark Davis,4
38870,Matthew Murray,10
38871,Vanessa Thomas,12
38872,Natalie Morris,2
38873,Tony Lynch,8
38874,Margaret Jones,7
38875,Patrick Hanson,2
38876,Erin Lindsey,4
38877,Jeffrey Turner,3
38878,Destiny Rodriguez,7
38879,Melinda Smith,7
38880,Jeremiah Hart,8
38881,Sarah Pratt,6
38882,Randy Proctor,5
38883,Lisa Daugherty,2
38884,Kelsey Parsons,6
38885,John Rivers,8
38886,Ms. Amanda Jimenez,11
38887,Jennifer Sparks,12
38888,Wayne Benson,9
38889,Bryan Meyer,5
38890,Kenneth Robinson,7
38891,Anthony Robinson,3
38892,Jacob Jones,8
38893,Kevin Guerra,4
38894,Becky Fisher,9
38895,Mr. Patrick Williams,11
38896,Ronald Everett,11
38897,Emily Hernandez,3
38898,John Mayer,12
38899,Erin Haney,4
38900,Kimberly Hunter,8
38901,Christina Wilkinson,10
38902,Nicole Hines,5
38903,Hannah Brown,7
38904,Yvette Price,5
38905,Jennifer Robinson,3
38906,Steven Ortega,11
38907,Cassie Weaver,9
38908,Joel Simpson,9
38909,Clinton Wells,5
38910,Samantha Oconnell,8
38911,Andrew Keller,4
38912,Sabrina Santiago,6
38913,Matthew Jones,5
38914,Gina Shaw,12
38915,Robert Long,7
38916,Luis Grant Jr.,5
38917,Teresa Estrada,3
38918,Anita Russell,10
38919,Randy Ellis,5
38920,Brian Murray,10
38921,Joseph Dominguez,9
38922,Amanda Stewart,7
38923,Kayla White,6
38924,Steven Guzman,9
38925,Dominic Mitchell,7
38926,Kyle Fields,6
38927,Annette Williams,7
38928,Anna Hayes,9
38929,Bradley Sanders,11
38930,Devin Mann,6
38931,Kim Lindsey,7
38932,Cheryl Chavez,4
38933,Joann Garner,6
38934,Pamela Craig,10
38935,Jeremy Williams,10
38936,Brandi Chavez,5
38937,Donna Hall,8
38938,Tracey Olson,11
38939,Laura Rodriguez,5
38940,Jennifer Lam,12
38941,Jamie Baldwin,9
38942,Makayla Soto,5
38943,Haley Collins,8
38944,David Nicholson,3
38945,Barbara Pineda,4
38946,Mr. Jordan Knight III,5
38947,Chad Santos,6
38948,Casey Franco,6
38949,Maureen Hicks,12
38950,Evan Anderson,12
38951,Megan Flores,11
38952,Gregory Huang,5
38953,Sarah Allison,11
38954,Patricia Powell,12
38955,Jeffrey Church,11
38956,Katherine Davis,7
38957,Ashley Wade,11
38958,Kenneth Franco,6
38959,Brian Mckee,6
38960,Wendy Simmons,3
38961,Ruth Blevins,11
38962,Jessica Anderson,8
38963,Edward Bradford,12
38964,Cindy Martinez,9
38965,Joel Atkins Jr.,5
38966,Matthew Arellano,8
38967,Jason Pacheco,9
38968,Terrance Brewer,11
38969,James Ryan,11
38970,Cassandra Fletcher,8
38971,Derrick Wilson,5
38972,Michael Morrison,4
38973,Mark Bullock,11
38974,Kent Perez,7
38975,Matthew Benton,11
38976,Brian Stein,5
38977,Brian Kane,5
38978,Samantha Watson,8
38979,Amanda Rhodes,5
38980,Stephen Frye,11
38981,Jason Hammond,6
38982,Devin Martin,12
38983,Patrick Sanchez,10
38984,Carolyn Castillo,3
38985,Daniel Liu,2
38986,Jacqueline Williams,2
38987,Erin King,12
38988,Wanda Cross,2
38989,Olivia Lynch,4
38990,Steven Mcmillan,8
38991,Steven Rose,5
38992,Cynthia Lawson,3
38993,Natalie Holt,7
38994,Sarah Turner,7
38995,Kelli Cooper,11
38996,Sean Smith,10
38997,Erica Wood,4
38998,Karen King,9
38999,Dr. Nicholas Ryan Jr.,5
39000,Joshua Hogan,4
39001,Carla Grant,2
39002,Matthew White,8
39003,Edward Gordon,9
39004,Caroline Dixon,6
39005,Erica Shannon,12
39006,Kiara Cantu,4
39007,Linda Lopez,9
39008,Valerie Farley,6
39009,Peter Watts,8
39010,Deborah Holt,9
39011,Amy Young,12
39012,Dawn Lamb,11
39013,Andrew Fox,5
39014,Christopher Bowers,4
39015,Alice Valdez,6
39016,Joy Armstrong,6
39017,Eric Holt,8
39018,Mary Williams,12
39019,Jonathan Ross,3
39020,Joseph Spencer,6
39021,William Dean,2
39022,Michael Lopez,10
39023,Paula Hernandez,10
39024,Courtney Clark,5
39025,Matthew White PhD,4
39026,Felicia Hunter,11
39027,Teresa Morgan,3
39028,Andre Kidd,9
39029,Terry Lang,3
39030,Kristen Brooks,8
39031,Nicole Flores,10
39032,Jeffrey Brown,11
39033,Lauren Martinez,8
39034,Matthew Hughes,8
39035,David Reynolds,6
39036,Jennifer Fischer,8
39037,Emily Barton,7
39038,Kevin Smith,6
39039,Crystal Adams,7
39040,Pamela Jackson,4
39041,Justin Manning,3
39042,Brian Ford,12
39043,Lisa Dominguez,2
39044,Megan Williams,2
39045,Michelle Murray,3
39046,Lisa Williams,8
39047,Taylor Weiss,10
39048,Michelle Rodriguez,10
39049,Cody Nelson,5
39050,Phillip Kim,5
39051,Angel Mason,5
39052,Daniel Garner,10
39053,Linda Russell,8
39054,James Rivera,5
39055,Tammy King,12
39056,Ryan Flowers,12
39057,Gregory Ferguson,2
39058,Daisy Thompson,7
39059,Jeffery Erickson,10
39060,Victoria Smith,9
39061,Ryan Obrien,3
39062,Sheena Patterson,5
39063,Steven Marks,10
39064,Brian Cruz,8
39065,Nicole Sutton,2
39066,Olivia Graham,2
39067,Erica Scott,2
39068,Shannon Thomas,10
39069,Jesse Bradford,8
39070,Hannah Alvarado,5
39071,James Walters,11
39072,Jill Macdonald,11
39073,Johnathan Fields,4
39074,Dana Lozano,11
39075,William Jackson,6
39076,Vincent Stewart,3
39077,Scott Jenkins,9
39078,Victoria Williams,3
39079,Timothy Tyler,9
39080,Mark Wright,4
39081,Kayla Gregory,11
39082,Brandon Leonard DVM,6
39083,Jennifer Mejia,8
39084,Stephanie Calderon,11
39085,Stephen Chan,4
39086,Kathleen Brown,9
39087,Julie Dunlap,3
39088,Jacob Johnson,3
39089,Dennis Pierce,9
39090,James Williams,5
39091,Nicole Gray,11
39092,Michael Kelly,2
39093,Manuel Duffy,4
39094,Gene Byrd,8
39095,Sandra Payne,3
39096,Zachary Norris,8
39097,Joseph Miller,3
39098,Denise Williams,6
39099,Meghan Yates,3
39100,Kathryn Green,5
39101,Charles Holland,6
39102,Stephanie Allen,4
39103,Gregory Alvarez,11
39104,Anna Robertson,12
39105,Robert Monroe,10
39106,Richard Barker,9
39107,Jamie Harrison,11
39108,Judy Rodriguez,8
39109,Amy Booker,9
39110,Bryce Fields,7
39111,John Kaufman,6
39112,Bradley Woods,11
39113,Cameron Smith,11
39114,Melissa Martinez,7
39115,Olivia Parks,8
39116,Nicholas Sanders,3
39117,Jessica Mccoy,4
39118,Shannon Reynolds,12
39119,Annette Romero,8
39120,Alex Washington II,4
39121,Kevin Cooper,2
39122,Albert Gallagher Jr.,8
39123,Bryan Morris,12
39124,Rachael Sanchez,5
39125,Dustin Nolan,8
39126,Barbara Duncan,3
39127,Kelly Francis,9
39128,Laura Obrien,8
39129,Johnny Mills,3
39130,Katrina Velazquez,7
39131,Catherine Wallace,4
39132,Steve Smith,12
39133,David Henderson,8
39134,Susan Martin,12
39135,Erin Cain,6
39136,Robert Fry,9
39137,Benjamin Powell,5
39138,Jessica Gonzalez,11
39139,Mathew Martinez,11
39140,James Owens,9
39141,Crystal Jenkins MD,8
39142,Victor Hill,4
39143,Joanna Thompson,10
39144,Eric Chapman,6
39145,Dana Harper,5
39146,Monica Long,11
39147,Erin Wilson,5
39148,Kelli Welch,10
39149,Richard Mcdonald,2
39150,Michael Lewis,2
39151,Jason Castillo,9
39152,Becky Jones,11
39153,Miranda Contreras,4
39154,Tyler Weiss,12
39155,Nicole Frank,7
39156,William French,11
39157,Mr. Raymond Roberts PhD,4
39158,Richard Bauer,4
39159,Kyle Brock,6
39160,Kenneth Thompson,11
39161,Michael Taylor,11
39162,Joseph Garcia,2
39163,Carol Smith,2
39164,Michael Waters,2
39165,Brandon Sanchez,7
39166,Spencer Thomas,10
39167,Wesley Bell,8
39168,Lori Peterson,5
39169,Carrie Snyder MD,2
39170,Peggy Ortega,6
39171,Donald Ramos,6
39172,Christopher Stephens,7
39173,Catherine Jackson,3
39174,Carlos Burns,5
39175,Steven Jones,7
39176,Nicole Jones,5
39177,Donald Santiago,7
39178,Claudia Stephenson,9
39179,Shelly Long,7
39180,Michael Harris,6
39181,Mary Mcdonald MD,7
39182,Courtney Myers,11
39183,Jessica Sullivan,7
39184,Adam Gonzalez,10
39185,Jacob Blackwell,9
39186,Stephanie Miles MD,12
39187,Greg Harvey,5
39188,Alexis Torres,6
39189,Mr. Troy Graves,6
39190,Bryan Caldwell,8
39191,Mitchell Baker,6
39192,Patrick Allen,8
39193,Julie Hunt,8
39194,Chad Drake,6
39195,Adrienne Boyd,5
39196,Robert West,6
39197,Tony Villegas,7
39198,Michael Taylor,5
39199,Richard Smith,8
39200,Neil Young,3
39201,Thomas Stevenson MD,4
39202,Jennifer Wagner,11
39203,Caroline Castro,9
39204,Frederick Sanders,2
39205,Carmen Patrick,11
39206,Katherine Webster,11
39207,Christopher Rodriguez,3
39208,Mike Parker,4
39209,Miranda Barnett,6
39210,Jennifer Baker,11
39211,William Jackson,7
39212,Jessica Jimenez,4
39213,Aaron Diaz,9
39214,Terry Lee,7
39215,Michelle Miller,5
39216,Hannah Baker,2
39217,Maria Phillips,8
39218,Joshua Bishop,6
39219,Nicholas Lambert,7
39220,Christopher Lam,4
39221,Kevin Noble,12
39222,Robert Reese,7
39223,Katie Smith,5
39224,Michael Taylor,12
39225,Amanda Freeman,6
39226,Thomas Sullivan,3
39227,Kevin Mcdonald,4
39228,Kevin Wilson,3
39229,Angela Bradley,12
39230,Angela Carter,5
39231,Jessica Kennedy,3
39232,Nicole Thomas,3
39233,Alejandra Johnson,10
39234,Teresa Francis,8
39235,James Mendez,12
39236,Hannah Bean,12
39237,Jacob Bell,8
39238,Brianna Harris,3
39239,Mike Allen,2
39240,Brandon Walker,8
39241,Ashley Taylor,12
39242,Amy Burke,2
39243,Stephen Delacruz,4
39244,Vanessa Baker,9
39245,Donald Blackwell,10
39246,David Carlson,3
39247,Jeff Schroeder,4
39248,Cody Saunders,10
39249,Gwendolyn Aguilar,9
39250,Kevin White,9
39251,Brandon Griffin,9
39252,Alyssa Ford,3
39253,Megan Griffin,7
39254,Theodore Dunlap,9
39255,Alexis Hall,10
39256,Ruben Vaughan,2
39257,Lisa Johnson,3
39258,Mrs. Amanda Hart,3
39259,Jose Austin,8
39260,Natalie Gutierrez,9
39261,Stephanie Norris,11
39262,Christopher Compton,7
39263,Joshua Hernandez,6
39264,Taylor James,3
39265,Keith Trujillo,4
39266,Gregory Campbell,10
39267,Anna Johnson,6
39268,Joshua Terrell,5
39269,Michael Wilson,7
39270,Angela Graves,8
39271,Mary Mitchell,7
39272,Tyler Murphy,9
39273,Gary Morgan,5
39274,Daniel Barry,4
39275,Ashley Bates,8
39276,Emily Wells,12
39277,Kevin White,4
39278,Dawn Kim,8
39279,Lisa Rosario,3
39280,Thomas Carroll,2
39281,William Scott,2
39282,Julia Smith,11
39283,Jeffrey Stephens,4
39284,Zachary Irwin III,3
39285,Kenneth Mcdonald,2
39286,Cheryl Dunn,9
39287,Mr. Charles Bates,3
39288,Andrew Sims,12
39289,Don Barton,2
39290,Michael Armstrong,5
39291,Sarah Johnson,12
39292,Kelly Shaw,2
39293,Tiffany Zimmerman,5
39294,John Riley,5
39295,Cindy Jackson,12
39296,Ellen Gross,10
39297,Jessica Jones,4
39298,Elizabeth Lopez,4
39299,Gilbert Clark,5
39300,Michael Nichols,5
39301,Javier Silva MD,4
39302,Tiffany Spears,5
39303,Emily Phillips,11
39304,Robert Cook,7
39305,Dr. Anthony Savage,11
39306,John Castro,11
39307,Brittany Hinton,12
39308,Robert Long,7
39309,Crystal Jones,6
39310,Brandon Vasquez,12
39311,Melody Bradley,10
39312,Shannon Navarro,5
39313,Jeffrey Campbell,12
39314,John Adams,2
39315,Nicole Fernandez,11
39316,Brenda Edwards,9
39317,Amanda Murray,11
39318,Jesse Davis,12
39319,Andrea Patel,3
39320,Steve Richardson,12
39321,Victoria Mckenzie,12
39322,Lisa White,12
39323,Steven Steele,8
39324,Derrick Wheeler,9
39325,Daniel Scott,6
39326,Matthew Goodman,2
39327,Lori Schneider,4
39328,Nichole Riggs,11
39329,Dawn Warren,3
39330,Marie Smith,12
39331,Larry Andersen,12
39332,Jeremy Mcbride,11
39333,Joshua Hayes,11
39334,Stacy Hunt,6
39335,Xavier Austin,6
39336,Gregory Macias,2
39337,Michael Jones,6
39338,Mary Larsen,4
39339,Leonard Jordan,11
39340,Debra Sullivan,10
39341,Cindy Lynn,6
39342,Mary Hester,12
39343,Glenn Vasquez,10
39344,Annette Whitaker DDS,6
39345,Mr. Eduardo Carr,9
39346,Joseph Hines,7
39347,Cameron Lopez,12
39348,Patricia Burgess MD,2
39349,Debbie Hall,6
39350,Sharon Aguilar,11
39351,Sara Taylor,2
39352,Dustin Duncan,8
39353,Carla Arellano,9
39354,Ellen Whitehead,10
39355,Brandon Manning,7
39356,David Palmer,2
39357,Christopher Adams,7
39358,Sharon Ferguson,5
39359,Erica Greene,3
39360,Benjamin Parker,8
39361,Rebecca Nunez,11
39362,Anna Rivas,6
39363,Michael Henderson,7
39364,Joseph Hines,8
39365,Jessica Martinez,7
39366,Kathleen Allen,12
39367,Andrea Arias,3
39368,Mitchell Hernandez,5
39369,Adam Johnson,10
39370,Christopher Moreno,9
39371,Joy Dillon,7
39372,Terry Castaneda,9
39373,Roger Olson,4
39374,Tyler Nelson,11
39375,Kevin Johnson,2
39376,Krystal Smith,4
39377,Ebony Bonilla,2
39378,Lee Ramirez,10
39379,Robert Atkinson,5
39380,Sandra Mcbride MD,5
39381,Latoya Cochran,5
39382,Sara Phillips,10
39383,Brenda Harvey,10
39384,Manuel Stewart,11
39385,Stephen Gross,9
39386,William Flynn,6
39387,Jacob Smith,4
39388,Andrew Kramer,12
39389,Gary Davis,7
39390,Jonathan Edwards,10
39391,Kelly Schneider,4
39392,Patricia Barker MD,4
39393,Derek Compton,3
39394,Sara Johnson,7
39395,Tyler Ponce,10
39396,Rebecca Young,10
39397,Donna Wiley,11
39398,Dr. Kelsey Castro MD,6
39399,Stephen Morrison,12
39400,Lisa Cain,11
39401,Elizabeth Gilbert,6
39402,Christopher Gibson,7
39403,Kimberly Brown,12
39404,Holly James,3
39405,Robert Larson PhD,11
39406,John Lester,8
39407,Amanda Wilson,8
39408,Brian Phillips,5
39409,Tanner Simpson,11
39410,Timothy Arnold,3
39411,Susan Allen,6
39412,Michael Becker,10
39413,Brian Davis,7
39414,Michael Johnson,7
39415,Michael Chandler,8
39416,Caroline Taylor,4
39417,Cassandra Mccarthy,8
39418,Jodi Patterson,12
39419,Richard Bryant,10
39420,Andre Herring,3
39421,Chad Mills,3
39422,Justin Lee,7
39423,Steven Brown,7
